,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
73,74,31.88,east coast,evening,0.95,0.43,9,10,early bird,football,5,sophomore
73,74,55.27,east coast,morning,0.97,0.34,10,10,early bird,football,5,sophomore
73,74,49.77,east coast,noon,0.93,0.48,10,9,early bird,football,5,sophomore
73,74,67.03,east coast,evening,0.88,0.97,10,11,early bird,football,5,sophomore
73,74,60.29,east coast,noon,0.94,0.8200000000000001,10,11,early bird,football,5,sophomore
73,74,68.42,west coast,noon,0.85,1.0,10,11,early bird,football,5,sophomore
73,74,77.06,west coast,noon,1.0,1.0,10,12,early bird,football,5,sophomore
73,74,72.13,west coast,noon,0.96,0.99,10,12,early bird,football,5,sophomore
73,74,77.07000000000001,west coast,noon,1.0,1.0,10,12,early bird,football,5,sophomore
73,74,66.92,west coast,noon,0.91,0.76,10,12,early bird,football,5,sophomore
