,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
23,24,27.0,east coast,evening,0.78,0.26,6,1,night owl,gymnastics,5,junior
23,24,20.79,east coast,noon,0.85,0.22,4,2,night owl,gymnastics,5,junior
23,24,16.79,east coast,noon,0.61,0.16,3,1,night owl,gymnastics,5,junior
23,24,0.0,east coast,noon,0.41,0.45,3,1,night owl,gymnastics,5,junior
23,24,0.0,east coast,noon,0.14,0.0,5,0,night owl,gymnastics,5,junior
23,24,49.86,west coast,noon,0.2,0.07,6,1,night owl,gymnastics,5,junior
23,24,25.0,west coast,noon,0.26,0.0,6,1,night owl,gymnastics,5,junior
23,24,22.31,west coast,evening,0.25,0.19,6,3,night owl,gymnastics,5,junior
23,24,20.26,west coast,noon,0.0,0.17,5,2,night owl,gymnastics,5,junior
23,24,35.31,west coast,evening,0.0,0.38,4,3,night owl,gymnastics,5,junior
