,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
357,358,39.05,west coast,evening,0.29,0.1,7,5,night owl,curling,3,frosh
357,358,18.53,west coast,evening,0.22,0.0,7,3,night owl,curling,3,frosh
357,358,3.77,west coast,noon,0.1,0.0,8,4,night owl,curling,3,frosh
357,358,30.62,west coast,evening,0.13,0.0,8,3,night owl,curling,3,frosh
357,358,37.51,west coast,noon,0.29,0.0,7,4,night owl,curling,3,frosh
357,358,38.75,west coast,noon,0.13,0.1,6,2,night owl,curling,3,frosh
357,358,28.33,west coast,noon,0.06,0.05,6,2,night owl,curling,3,frosh
357,358,25.13,west coast,evening,0.0,0.04,8,2,night owl,curling,3,frosh
357,358,9.85,west coast,noon,0.0,0.15,8,3,night owl,curling,3,frosh
357,358,26.28,west coast,noon,0.01,0.0,9,2,night owl,curling,3,frosh
