,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
56,57,21.54,east coast,noon,0.2,0.72,0,2,night owl,football,6,junior
56,57,31.28,east coast,noon,0.2,0.91,1,1,night owl,football,6,junior
56,57,56.82,east coast,noon,0.1,0.86,1,0,night owl,football,6,junior
56,57,26.38,east coast,noon,0.42,0.77,3,0,night owl,football,6,junior
56,57,7.99,east coast,noon,0.36,0.79,3,0,night owl,football,6,junior
56,57,38.01,west coast,noon,0.48,0.79,3,0,night owl,football,6,junior
56,57,0.0,west coast,noon,0.31,0.71,3,0,night owl,football,6,junior
56,57,11.53,west coast,morning,0.48,0.66,2,0,night owl,football,6,junior
56,57,30.84,west coast,noon,0.8,0.85,2,1,night owl,football,6,junior
56,57,47.23,west coast,noon,0.87,0.98,1,2,night owl,football,6,junior
