,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
403,404,48.83,west coast,noon,0.53,0.86,3,10,night owl,frisbee,4,senior
403,404,52.53,west coast,noon,0.5,0.85,2,10,night owl,frisbee,4,senior
403,404,40.19,west coast,noon,0.13,0.85,1,11,night owl,frisbee,4,senior
403,404,16.85,west coast,morning,0.0,0.95,0,12,night owl,frisbee,4,senior
403,404,4.5,west coast,noon,0.0,0.79,2,12,night owl,frisbee,4,senior
403,404,37.54,west coast,noon,0.0,0.87,3,10,night owl,frisbee,4,senior
403,404,26.72,west coast,noon,0.0,0.81,3,11,night owl,frisbee,4,senior
403,404,15.03,west coast,noon,0.0,0.32,4,10,night owl,frisbee,4,senior
403,404,16.73,west coast,noon,0.04,0.61,4,11,night owl,frisbee,4,senior
403,404,32.71,west coast,evening,0.18,0.39,4,12,night owl,frisbee,4,senior
