,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
998,999,35.59,west coast,noon,0.73,0.09,9,9,night owl,table tennis,6,frosh
998,999,34.410000000000004,west coast,noon,1.0,0.0,10,10,night owl,table tennis,6,frosh
998,999,41.08,west coast,noon,0.84,0.0,9,10,night owl,table tennis,6,frosh
998,999,21.76,west coast,noon,0.62,0.0,10,12,night owl,table tennis,6,frosh
998,999,34.51,west coast,noon,0.48,0.0,10,12,night owl,table tennis,6,frosh
998,999,23.33,west coast,noon,0.24,0.08,10,12,night owl,table tennis,6,frosh
998,999,38.22,west coast,noon,0.24,0.21,10,12,night owl,table tennis,6,frosh
998,999,43.23,west coast,noon,0.38,0.38,10,12,night owl,table tennis,6,frosh
998,999,40.28,west coast,noon,0.61,0.34,10,12,night owl,table tennis,6,frosh
998,999,15.42,west coast,noon,0.44,0.03,9,12,night owl,table tennis,6,frosh
