,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
422,423,79.7,west coast,evening,0.8,0.95,7,11,night owl,martial arts,3,junior
422,423,51.67,west coast,noon,0.4,0.9,8,12,night owl,martial arts,3,junior
422,423,37.17,west coast,noon,0.25,0.91,7,12,night owl,martial arts,3,junior
422,423,51.55,west coast,noon,0.44,0.84,6,12,night owl,martial arts,3,junior
422,423,33.27,west coast,noon,0.21,0.85,6,12,night owl,martial arts,3,junior
422,423,43.77,west coast,evening,0.4,0.8200000000000001,6,12,night owl,martial arts,3,junior
422,423,24.27,west coast,evening,0.26,0.67,5,12,night owl,martial arts,3,junior
422,423,33.15,west coast,noon,0.12,0.59,6,12,night owl,martial arts,3,junior
422,423,39.07,west coast,morning,0.16,0.73,6,12,night owl,martial arts,3,junior
422,423,40.05,west coast,noon,0.0,0.96,5,11,night owl,martial arts,3,junior
