,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
443,444,39.84,west coast,evening,0.72,0.31,9,9,early bird,table tennis,5,frosh
443,444,49.55,west coast,evening,0.8,0.38,9,7,early bird,table tennis,5,frosh
443,444,39.61,west coast,noon,0.37,0.56,10,6,early bird,table tennis,5,frosh
443,444,32.18,west coast,noon,0.0,0.22,10,6,early bird,table tennis,5,frosh
443,444,39.68,west coast,morning,0.14,0.16,10,7,early bird,table tennis,5,frosh
443,444,34.26,west coast,noon,0.27,0.07,10,7,early bird,table tennis,5,frosh
443,444,31.13,west coast,noon,0.0,0.3,10,6,early bird,table tennis,5,frosh
443,444,27.79,west coast,evening,0.0,0.1,10,6,early bird,table tennis,5,frosh
443,444,50.16,west coast,noon,0.0,0.0,10,7,early bird,table tennis,5,frosh
443,444,11.77,west coast,noon,0.06,0.0,8,5,early bird,table tennis,5,frosh
