,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
901,902,39.43,west coast,evening,0.64,0.14,9,3,night owl,table tennis,4,frosh
901,902,20.86,west coast,evening,0.39,0.18,8,3,night owl,table tennis,4,frosh
901,902,30.89,west coast,noon,0.45,0.02,10,4,night owl,table tennis,4,sophomore
901,902,43.32,west coast,noon,0.46,0.19,10,4,night owl,table tennis,4,sophomore
901,902,38.34,west coast,noon,0.46,0.42,9,4,night owl,table tennis,4,sophomore
901,902,52.53,west coast,evening,0.64,0.0,10,5,night owl,table tennis,4,sophomore
901,902,23.1,west coast,evening,0.4,0.0,10,5,night owl,table tennis,4,sophomore
901,902,28.65,west coast,noon,0.0,0.0,10,4,night owl,table tennis,4,sophomore
901,902,25.43,west coast,noon,0.0,0.13,10,5,night owl,table tennis,4,sophomore
901,902,12.69,west coast,noon,0.0,0.0,10,5,night owl,table tennis,4,sophomore
