,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
195,196,50.81,east coast,morning,0.51,0.96,4,11,night owl,martial arts,3,senior
195,196,29.75,east coast,noon,0.4,0.9,3,11,night owl,martial arts,3,senior
195,196,60.25,east coast,evening,0.56,0.95,3,12,night owl,martial arts,3,senior
195,196,23.35,east coast,noon,0.03,0.9,4,12,night owl,martial arts,3,senior
195,196,41.17,east coast,noon,0.0,0.86,2,12,night owl,martial arts,3,senior
195,196,35.87,west coast,morning,0.0,1.0,3,12,night owl,martial arts,3,senior
195,196,44.71,west coast,noon,0.06,1.0,3,11,night owl,martial arts,3,senior
195,196,45.93,west coast,noon,0.0,0.94,4,11,night owl,martial arts,3,senior
195,196,44.22,west coast,noon,0.05,1.0,4,12,night owl,martial arts,3,senior
195,196,39.08,west coast,noon,0.21,0.98,4,11,night owl,martial arts,3,senior
