,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
917,918,62.76,west coast,evening,0.89,0.77,8,12,night owl,table tennis,4,junior
917,918,40.5,west coast,noon,0.88,0.41,8,12,night owl,table tennis,4,junior
917,918,31.18,west coast,noon,0.98,0.0,9,11,night owl,table tennis,4,junior
917,918,36.84,west coast,morning,0.78,0.02,10,10,night owl,table tennis,4,junior
917,918,52.29,west coast,noon,1.0,0.23,10,10,night owl,table tennis,4,junior
917,918,44.66,west coast,noon,1.0,0.21,9,10,night owl,table tennis,4,junior
917,918,40.48,west coast,noon,1.0,0.33,9,9,night owl,table tennis,4,junior
917,918,56.620000000000005,west coast,evening,1.0,0.47,9,8,night owl,table tennis,4,junior
917,918,59.31,west coast,noon,0.92,0.59,10,6,night owl,table tennis,4,junior
917,918,69.31,west coast,noon,0.86,1.0,9,6,night owl,table tennis,4,junior
