,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
814,815,0.0,west coast,noon,0.17,0.29,3,7,night owl,baseball,4,sophomore
814,815,25.94,west coast,noon,0.29,0.0,4,7,night owl,baseball,4,sophomore
814,815,15.5,west coast,noon,0.0,0.09,4,6,night owl,baseball,4,sophomore
814,815,0.0,west coast,noon,0.0,0.0,4,5,night owl,baseball,4,sophomore
814,815,14.0,west coast,noon,0.0,0.0,4,5,night owl,baseball,4,sophomore
814,815,0.0,west coast,noon,0.0,0.0,3,6,night owl,baseball,4,sophomore
814,815,31.71,west coast,morning,0.0,0.01,3,7,night owl,baseball,4,sophomore
814,815,55.32,west coast,noon,0.05,0.08,4,7,night owl,baseball,4,sophomore
814,815,28.31,west coast,morning,0.23,0.02,5,8,night owl,baseball,4,sophomore
814,815,41.09,west coast,noon,0.0,0.07,6,7,night owl,baseball,4,junior
