,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
245,246,26.62,east coast,evening,0.56,0.74,1,1,night owl,martial arts,5,frosh
245,246,33.92,east coast,noon,0.54,0.75,0,2,night owl,martial arts,5,frosh
245,246,32.08,east coast,evening,0.85,0.54,0,1,night owl,martial arts,5,frosh
245,246,32.57,east coast,noon,0.97,0.49,0,1,night owl,martial arts,5,frosh
245,246,25.92,east coast,evening,0.99,0.0,0,0,night owl,martial arts,5,frosh
245,246,31.82,west coast,noon,0.98,0.04,0,2,night owl,martial arts,5,frosh
245,246,15.01,west coast,noon,1.0,0.0,0,1,night owl,martial arts,5,frosh
245,246,7.63,west coast,morning,1.0,0.12,0,0,night owl,martial arts,5,frosh
245,246,19.1,west coast,noon,0.95,0.0,0,0,night owl,martial arts,5,frosh
245,246,15.06,west coast,noon,0.81,0.23,0,0,night owl,martial arts,5,frosh
