,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
225,226,66.12,east coast,evening,0.91,0.85,7,8,night owl,table tennis,6,junior
225,226,55.69,east coast,noon,0.96,0.93,7,8,night owl,table tennis,6,junior
225,226,61.97,east coast,noon,0.86,1.0,6,10,night owl,table tennis,6,senior
225,226,27.3,east coast,noon,0.29,0.97,4,11,night owl,table tennis,6,senior
225,226,32.6,east coast,noon,0.5,0.97,3,11,night owl,table tennis,6,senior
225,226,63.39,west coast,noon,1.0,1.0,3,11,night owl,table tennis,6,senior
225,226,59.14,west coast,noon,0.98,1.0,4,11,night owl,table tennis,6,senior
225,226,56.4,west coast,noon,1.0,1.0,4,10,night owl,table tennis,6,senior
225,226,64.32000000000001,west coast,noon,1.0,1.0,5,11,night owl,table tennis,6,senior
225,226,58.45,west coast,noon,0.94,0.92,5,11,night owl,table tennis,6,senior
