,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
658,659,51.05,west coast,evening,0.43,0.9,2,6,night owl,frisbee,5,sophomore
658,659,23.21,west coast,noon,0.28,0.68,2,5,night owl,frisbee,5,sophomore
658,659,36.9,west coast,noon,0.13,1.0,3,6,night owl,frisbee,5,sophomore
658,659,17.22,west coast,noon,0.0,1.0,2,4,night owl,frisbee,5,sophomore
658,659,42.54,west coast,noon,0.04,0.88,2,5,night owl,frisbee,5,sophomore
658,659,11.12,west coast,noon,0.07,0.85,3,5,night owl,frisbee,5,sophomore
658,659,40.32,west coast,noon,0.0,1.0,3,5,night owl,frisbee,5,sophomore
658,659,43.17,west coast,noon,0.19,1.0,3,3,night owl,frisbee,5,sophomore
658,659,40.54,west coast,evening,0.36,0.98,2,2,night owl,frisbee,5,sophomore
658,659,43.79,west coast,noon,0.65,0.85,3,1,night owl,frisbee,5,sophomore
