,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
487,488,28.18,west coast,evening,0.33,0.78,2,8,early bird,table tennis,3,junior
487,488,23.17,west coast,noon,0.54,0.7000000000000001,2,8,early bird,table tennis,3,junior
487,488,25.82,west coast,noon,0.79,0.45,1,9,early bird,table tennis,3,junior
487,488,18.7,west coast,noon,0.59,0.23,1,9,early bird,table tennis,3,junior
487,488,23.55,west coast,noon,0.56,0.0,0,8,early bird,table tennis,3,junior
487,488,0.0,west coast,noon,0.43,0.01,0,9,early bird,table tennis,3,junior
487,488,0.0,west coast,evening,0.0,0.0,0,10,early bird,table tennis,3,junior
487,488,0.0,west coast,noon,0.31,0.0,1,11,early bird,table tennis,3,junior
487,488,0.0,west coast,evening,0.18,0.12,1,11,early bird,table tennis,3,junior
487,488,15.22,west coast,evening,0.54,0.05,1,12,early bird,table tennis,3,junior
