,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
988,989,54.94,west coast,evening,0.9,0.59,6,7,night owl,martial arts,4,sophomore
988,989,54.06,west coast,noon,0.9,0.56,7,8,night owl,martial arts,4,sophomore
988,989,55.98,west coast,noon,0.97,0.52,8,6,night owl,martial arts,4,sophomore
988,989,54.56,west coast,noon,0.92,0.53,9,5,night owl,martial arts,4,sophomore
988,989,60.53,west coast,evening,0.84,0.32,9,5,night owl,martial arts,4,sophomore
988,989,65.87,west coast,evening,0.68,0.08,10,5,night owl,martial arts,4,sophomore
988,989,50.03,west coast,noon,0.56,0.22,9,3,night owl,martial arts,4,sophomore
988,989,35.22,west coast,noon,0.51,0.0,9,4,night owl,martial arts,4,sophomore
988,989,54.16,west coast,evening,0.85,0.27,8,4,night owl,martial arts,4,sophomore
988,989,51.19,west coast,noon,0.93,0.22,9,4,night owl,martial arts,4,sophomore
