,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
460,461,76.19,west coast,noon,0.94,1.0,7,8,early bird,frisbee,3,senior
460,461,75.15,west coast,noon,0.84,1.0,8,9,early bird,frisbee,3,senior
460,461,84.58,west coast,noon,0.99,1.0,9,10,early bird,frisbee,3,senior
460,461,85.36,west coast,noon,1.0,0.97,10,9,early bird,frisbee,3,senior
460,461,74.25,west coast,noon,1.0,0.91,9,8,early bird,frisbee,3,senior
460,461,84.87,west coast,noon,0.95,1.0,9,6,early bird,frisbee,3,senior
460,461,72.52,west coast,noon,1.0,0.8300000000000001,8,4,early bird,frisbee,3,senior
460,461,62.52,west coast,noon,1.0,0.81,8,4,early bird,frisbee,3,senior
460,461,70.46000000000001,west coast,evening,0.9,0.6,9,5,early bird,frisbee,3,senior
460,461,70.95,west coast,noon,0.98,0.67,10,3,early bird,frisbee,3,senior
