,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
919,920,25.51,west coast,evening,0.37,0.41,2,1,night owl,table tennis,4,sophomore
919,920,24.4,west coast,noon,0.67,0.41,2,1,night owl,table tennis,4,sophomore
919,920,26.0,west coast,noon,0.86,0.6,2,0,night owl,table tennis,4,sophomore
919,920,47.42,west coast,morning,0.64,1.0,3,0,night owl,table tennis,4,sophomore
919,920,43.35,west coast,noon,0.04,0.96,4,0,night owl,table tennis,4,sophomore
919,920,39.4,west coast,noon,0.19,0.99,7,1,night owl,table tennis,4,sophomore
919,920,26.27,west coast,noon,0.0,1.0,8,1,night owl,table tennis,4,sophomore
919,920,42.24,west coast,evening,0.0,1.0,8,1,night owl,table tennis,4,sophomore
919,920,16.88,west coast,noon,0.0,0.88,7,0,night owl,table tennis,4,sophomore
919,920,4.33,west coast,noon,0.09,0.76,7,0,night owl,table tennis,4,sophomore
