,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
69,70,25.71,east coast,morning,0.42,0.0,8,1,night owl,gymnastics,3,sophomore
69,70,27.88,east coast,noon,1.0,0.07,5,1,night owl,gymnastics,3,sophomore
69,70,34.86,east coast,noon,1.0,0.0,7,0,night owl,gymnastics,3,sophomore
69,70,37.17,east coast,noon,1.0,0.0,7,0,night owl,gymnastics,3,sophomore
69,70,15.74,east coast,noon,1.0,0.0,6,0,night owl,gymnastics,3,sophomore
69,70,13.73,west coast,morning,1.0,0.13,5,0,night owl,gymnastics,3,sophomore
69,70,25.19,west coast,noon,1.0,0.44,5,0,night owl,gymnastics,3,sophomore
69,70,30.3,west coast,noon,1.0,0.25,5,0,night owl,gymnastics,3,sophomore
69,70,59.16,west coast,noon,1.0,0.66,5,1,night owl,gymnastics,3,sophomore
69,70,32.160000000000004,west coast,noon,1.0,0.3,5,1,night owl,gymnastics,3,sophomore
