,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
636,637,24.42,west coast,noon,0.11,0.52,3,9,night owl,baseball,3,senior
636,637,53.29,west coast,morning,0.15,0.0,5,9,night owl,baseball,3,senior
636,637,24.65,west coast,noon,0.23,0.0,5,11,night owl,baseball,3,senior
636,637,35.82,west coast,morning,0.81,0.0,7,10,night owl,baseball,3,senior
636,637,36.09,west coast,evening,0.73,0.0,8,11,night owl,baseball,3,senior
636,637,55.64,west coast,evening,1.0,0.04,9,10,night owl,baseball,3,senior
636,637,52.2,west coast,evening,1.0,0.07,8,11,night owl,baseball,3,senior
636,637,39.45,west coast,noon,0.8300000000000001,0.0,9,12,night owl,baseball,3,senior
636,637,46.27,west coast,evening,1.0,0.1,10,11,night owl,baseball,3,senior
636,637,40.9,west coast,noon,1.0,0.18,10,12,night owl,baseball,3,senior
