,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
778,779,12.72,west coast,evening,0.26,0.26,7,9,early bird,curling,2,sophomore
778,779,32.34,west coast,noon,0.42,0.0,7,9,early bird,curling,2,sophomore
778,779,22.25,west coast,noon,0.42,0.0,6,10,early bird,curling,2,sophomore
778,779,44.46,west coast,morning,0.46,0.0,6,10,early bird,curling,2,sophomore
778,779,43.03,west coast,evening,0.75,0.0,8,10,early bird,curling,2,sophomore
778,779,50.93,west coast,morning,0.93,0.12,8,11,early bird,curling,2,sophomore
778,779,38.37,west coast,noon,0.95,0.0,9,12,early bird,curling,2,sophomore
778,779,34.43,west coast,noon,0.93,0.0,10,12,early bird,curling,2,sophomore
778,779,41.11,west coast,noon,0.8300000000000001,0.11,10,12,early bird,curling,2,sophomore
778,779,47.52,west coast,noon,0.77,0.0,10,11,early bird,curling,2,sophomore
