,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
972,973,45.2,west coast,evening,0.56,0.59,6,11,night owl,martial arts,3,sophomore
972,973,58.53,west coast,noon,1.0,0.85,5,9,night owl,martial arts,3,sophomore
972,973,56.39,west coast,noon,1.0,0.72,6,9,night owl,martial arts,3,sophomore
972,973,61.42,west coast,noon,1.0,0.64,7,9,night owl,martial arts,3,sophomore
972,973,61.75,west coast,noon,0.8300000000000001,0.74,8,9,night owl,martial arts,3,sophomore
972,973,54.66,west coast,noon,0.71,0.72,7,8,night owl,martial arts,3,sophomore
972,973,52.17,west coast,noon,0.93,0.48,7,10,night owl,martial arts,3,junior
972,973,54.09,west coast,morning,0.75,0.8300000000000001,7,11,night owl,martial arts,3,junior
972,973,64.99,west coast,noon,0.86,0.8,9,9,night owl,martial arts,3,junior
972,973,37.19,west coast,noon,0.62,0.45,8,9,night owl,martial arts,3,senior
