,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
529,530,49.03,west coast,morning,0.3,0.29,3,3,night owl,football,3,sophomore
529,530,38.77,west coast,noon,0.17,0.7000000000000001,1,3,night owl,football,3,sophomore
529,530,36.9,west coast,noon,0.71,0.11,0,3,night owl,football,3,sophomore
529,530,32.88,west coast,noon,0.7000000000000001,0.38,0,4,night owl,football,3,sophomore
529,530,27.75,west coast,evening,0.6,0.19,0,4,night owl,football,3,sophomore
529,530,17.63,west coast,noon,0.47,0.0,0,5,night owl,football,3,sophomore
529,530,34.32,west coast,morning,1.0,0.09,0,3,night owl,football,3,sophomore
529,530,38.72,west coast,noon,1.0,0.45,1,4,night owl,football,3,sophomore
529,530,47.67,west coast,evening,0.94,0.8,0,3,night owl,football,3,sophomore
529,530,71.77,west coast,evening,0.92,1.0,0,3,night owl,football,3,sophomore
