,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
858,859,68.92,west coast,evening,0.89,0.99,2,1,night owl,frisbee,5,junior
858,859,54.75,west coast,morning,0.98,0.93,3,1,night owl,frisbee,5,junior
858,859,38.8,west coast,noon,0.89,0.67,4,1,night owl,frisbee,5,junior
858,859,27.95,west coast,morning,1.0,0.24,3,0,night owl,frisbee,5,junior
858,859,39.71,west coast,morning,1.0,0.0,0,0,night owl,frisbee,5,junior
858,859,37.56,west coast,noon,0.9,0.07,0,0,night owl,frisbee,5,junior
858,859,25.49,west coast,noon,0.8200000000000001,0.16,0,0,night owl,frisbee,5,junior
858,859,34.0,west coast,noon,1.0,0.13,1,0,night owl,frisbee,5,junior
858,859,24.63,west coast,noon,0.95,0.14,0,1,night owl,frisbee,5,junior
858,859,37.87,west coast,evening,0.94,0.19,2,0,night owl,frisbee,5,junior
