,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
308,309,33.22,west coast,noon,0.8,0.71,6,5,night owl,curling,5,junior
308,309,10.58,west coast,noon,0.15,0.74,5,5,night owl,curling,5,junior
308,309,0.0,west coast,noon,0.0,0.32,4,3,night owl,curling,5,junior
308,309,16.37,west coast,evening,0.05,0.37,5,3,night owl,curling,5,junior
308,309,0.0,west coast,noon,0.0,0.19,5,4,night owl,curling,5,junior
308,309,32.24,west coast,noon,0.07,0.77,5,5,night owl,curling,5,junior
308,309,27.58,west coast,evening,0.0,0.55,6,6,night owl,curling,5,junior
308,309,1.42,west coast,noon,0.0,0.5700000000000001,4,8,night owl,curling,5,junior
308,309,6.75,west coast,noon,0.16,0.55,6,9,night owl,curling,5,junior
308,309,28.44,west coast,noon,0.5,0.59,8,9,night owl,curling,5,junior
