,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
496,497,57.870000000000005,west coast,noon,0.6900000000000001,0.89,2,1,early bird,frisbee,6,junior
496,497,36.81,west coast,noon,0.79,0.59,2,1,early bird,frisbee,6,junior
496,497,36.32,west coast,noon,0.86,0.45,2,2,early bird,frisbee,6,junior
496,497,23.45,west coast,noon,0.68,0.39,3,2,early bird,frisbee,6,junior
496,497,26.57,west coast,noon,0.68,0.0,4,1,early bird,frisbee,6,junior
496,497,15.07,west coast,noon,0.6,0.0,4,0,early bird,frisbee,6,junior
496,497,34.13,west coast,noon,0.75,0.16,3,1,early bird,frisbee,6,junior
496,497,25.01,west coast,noon,0.41,0.12,3,0,early bird,frisbee,6,junior
496,497,0.0,west coast,noon,0.01,0.09,4,0,early bird,frisbee,6,junior
496,497,26.04,west coast,noon,0.01,0.38,3,2,early bird,frisbee,6,junior
