,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
768,769,41.19,west coast,evening,0.3,0.33,1,5,early bird,football,6,junior
768,769,17.06,west coast,noon,0.21,0.46,3,4,early bird,football,6,junior
768,769,23.7,west coast,noon,0.0,0.01,4,3,early bird,football,6,junior
768,769,2.24,west coast,noon,0.18,0.0,5,3,early bird,football,6,junior
768,769,0.0,west coast,evening,0.0,0.0,5,4,early bird,football,6,junior
768,769,40.29,west coast,evening,0.08,0.0,3,5,early bird,football,6,junior
768,769,25.53,west coast,noon,0.15,0.12,2,7,early bird,football,6,junior
768,769,12.45,west coast,evening,0.2,0.4,0,8,early bird,football,6,junior
768,769,7.65,west coast,noon,0.27,0.44,0,9,early bird,football,6,junior
768,769,4.5600000000000005,west coast,evening,0.23,0.38,2,10,early bird,football,6,junior
