,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
214,215,35.230000000000004,east coast,morning,0.18,0.89,1,7,night owl,basketball,3,sophomore
214,215,38.8,east coast,evening,0.0,0.81,1,5,night owl,basketball,3,sophomore
214,215,25.29,east coast,morning,0.0,1.0,0,6,night owl,basketball,3,sophomore
214,215,30.16,east coast,noon,0.0,0.95,0,6,night owl,basketball,3,sophomore
214,215,15.35,east coast,noon,0.04,0.9,0,6,night owl,basketball,3,sophomore
214,215,10.99,west coast,noon,0.0,0.49,1,7,night owl,basketball,3,sophomore
214,215,8.18,west coast,noon,0.0,0.58,2,5,night owl,basketball,3,sophomore
214,215,30.91,west coast,evening,0.02,0.43,2,4,night owl,basketball,3,sophomore
214,215,41.91,west coast,noon,0.0,0.0,4,4,night owl,basketball,3,sophomore
214,215,37.52,west coast,noon,0.13,0.05,5,5,night owl,basketball,3,sophomore
