,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
776,777,14.43,west coast,evening,0.22,0.34,5,11,night owl,martial arts,3,sophomore
776,777,30.61,west coast,noon,0.0,0.1,6,10,night owl,martial arts,3,sophomore
776,777,12.63,west coast,noon,0.0,0.23,5,11,night owl,martial arts,3,sophomore
776,777,29.18,west coast,morning,0.0,0.67,6,11,night owl,martial arts,3,sophomore
776,777,34.42,west coast,evening,0.0,0.58,6,9,night owl,martial arts,3,sophomore
776,777,35.93,west coast,morning,0.1,0.0,6,9,night owl,martial arts,3,sophomore
776,777,20.51,west coast,noon,0.03,0.02,5,8,night owl,martial arts,3,sophomore
776,777,18.23,west coast,noon,0.29,0.07,4,7,night owl,martial arts,3,sophomore
776,777,34.59,west coast,noon,0.34,0.23,5,5,night owl,martial arts,3,sophomore
776,777,36.44,west coast,noon,0.3,0.06,5,4,night owl,martial arts,3,sophomore
