,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
356,357,37.43,west coast,evening,0.06,0.12,0,8,night owl,baseball,4,frosh
356,357,29.12,west coast,evening,0.56,0.0,0,9,night owl,baseball,4,frosh
356,357,0.0,west coast,noon,0.0,0.01,0,9,night owl,baseball,4,frosh
356,357,3.3000000000000003,west coast,evening,0.06,0.12,1,9,night owl,baseball,4,frosh
356,357,53.48,west coast,noon,0.15,0.31,0,7,night owl,baseball,4,frosh
356,357,54.72,west coast,noon,0.13,0.92,0,8,night owl,baseball,4,frosh
356,357,48.98,west coast,noon,0.04,0.91,0,9,night owl,baseball,4,frosh
356,357,24.92,west coast,evening,0.0,1.0,1,11,night owl,baseball,4,frosh
356,357,0.0,west coast,noon,0.0,0.93,1,12,night owl,baseball,4,frosh
356,357,23.56,west coast,noon,0.0,0.97,3,10,night owl,baseball,4,frosh
