,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
47,48,0.0,east coast,evening,0.18,0.19,6,1,early bird,table tennis,3,frosh
47,48,13.71,east coast,noon,0.0,0.04,6,2,early bird,table tennis,3,frosh
47,48,27.06,east coast,evening,0.04,0.0,6,1,early bird,table tennis,3,frosh
47,48,27.97,east coast,noon,0.14,0.01,6,2,early bird,table tennis,3,frosh
47,48,0.0,east coast,noon,0.0,0.1,6,1,early bird,table tennis,3,frosh
47,48,11.11,west coast,noon,0.09,0.19,8,2,early bird,table tennis,3,frosh
47,48,14.09,west coast,noon,0.01,0.81,9,1,early bird,table tennis,3,frosh
47,48,33.01,west coast,noon,0.06,0.94,8,1,early bird,table tennis,3,frosh
47,48,34.230000000000004,west coast,noon,0.07,1.0,8,0,early bird,table tennis,3,frosh
47,48,32.65,west coast,noon,0.08,0.97,7,1,early bird,table tennis,3,frosh
