,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
734,735,65.72,west coast,morning,0.65,0.64,8,11,night owl,frisbee,2,junior
734,735,60.54,west coast,noon,1.0,0.63,9,11,night owl,frisbee,2,junior
734,735,57.25,west coast,noon,1.0,0.64,9,11,night owl,frisbee,2,junior
734,735,69.46000000000001,west coast,noon,1.0,0.89,8,11,night owl,frisbee,2,senior
734,735,69.98,west coast,noon,0.66,1.0,7,11,night owl,frisbee,2,senior
734,735,56.09,west coast,noon,0.95,0.81,6,11,night owl,frisbee,2,senior
734,735,82.65,west coast,evening,0.81,1.0,7,11,night owl,frisbee,2,senior
734,735,70.85000000000001,west coast,noon,0.96,0.97,7,11,night owl,frisbee,2,senior
734,735,78.76,west coast,evening,0.8300000000000001,1.0,7,9,night owl,frisbee,2,senior
734,735,68.7,west coast,morning,0.73,1.0,6,9,night owl,frisbee,2,senior
