,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
845,846,50.04,west coast,noon,0.89,0.9,3,0,night owl,basketball,4,sophomore
845,846,57.18,west coast,evening,0.8300000000000001,0.73,1,0,night owl,basketball,4,sophomore
845,846,57.7,west coast,noon,0.95,0.91,1,2,night owl,basketball,4,sophomore
845,846,57.620000000000005,west coast,noon,0.95,0.79,0,4,night owl,basketball,4,sophomore
845,846,31.73,west coast,noon,0.75,0.32,0,5,night owl,basketball,4,sophomore
845,846,50.59,west coast,evening,1.0,0.56,1,5,night owl,basketball,4,sophomore
845,846,56.98,west coast,noon,0.95,0.9,2,4,night owl,basketball,4,sophomore
845,846,54.34,west coast,noon,1.0,0.77,1,4,night owl,basketball,4,sophomore
845,846,53.39,west coast,noon,0.9,0.51,1,5,night owl,basketball,4,sophomore
845,846,38.81,west coast,noon,0.9,0.36,0,4,night owl,basketball,4,sophomore
