,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
263,264,58.44,east coast,morning,0.6900000000000001,0.88,6,9,night owl,martial arts,3,junior
263,264,73.01,east coast,noon,1.0,0.93,6,9,night owl,martial arts,3,junior
263,264,64.43,east coast,noon,1.0,0.87,6,10,night owl,martial arts,3,junior
263,264,57.95,east coast,noon,1.0,0.8300000000000001,5,12,night owl,martial arts,3,junior
263,264,76.52,east coast,noon,0.92,1.0,5,12,night owl,martial arts,3,junior
263,264,85.16,west coast,evening,1.0,1.0,5,12,night owl,martial arts,3,junior
263,264,83.49,west coast,evening,1.0,0.98,4,9,night owl,martial arts,3,junior
263,264,77.79,west coast,evening,0.95,0.96,4,12,night owl,martial arts,3,junior
263,264,57.38,west coast,noon,0.77,0.99,4,12,night owl,martial arts,3,junior
263,264,67.69,west coast,noon,0.8300000000000001,1.0,6,11,night owl,martial arts,3,junior
