,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
304,305,41.24,west coast,noon,0.94,0.81,7,7,night owl,curling,7,junior
304,305,64.17,west coast,noon,0.91,1.0,7,7,night owl,curling,7,junior
304,305,40.84,west coast,noon,0.52,0.93,7,6,night owl,curling,7,junior
304,305,59.61,west coast,evening,0.48,1.0,7,6,night owl,curling,7,junior
304,305,54.24,west coast,noon,0.7000000000000001,1.0,7,3,night owl,curling,7,junior
304,305,55.4,west coast,noon,0.59,1.0,6,3,night owl,curling,7,junior
304,305,57.7,west coast,evening,0.53,1.0,6,2,night owl,curling,7,junior
304,305,28.46,west coast,noon,0.29,0.95,8,2,night owl,curling,7,junior
304,305,12.14,west coast,noon,0.2,0.94,7,2,night owl,curling,7,junior
304,305,0.0,west coast,noon,0.0,0.71,7,1,night owl,curling,7,junior
