,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
562,563,35.62,west coast,noon,0.31,0.46,5,12,night owl,baseball,3,senior
562,563,11.86,west coast,noon,0.42,0.53,4,12,night owl,baseball,3,senior
562,563,42.06,west coast,evening,0.68,0.5700000000000001,5,11,night owl,baseball,3,senior
562,563,36.12,west coast,noon,0.66,0.5,4,10,night owl,baseball,3,senior
562,563,42.98,west coast,noon,0.85,0.54,5,12,night owl,baseball,3,senior
562,563,19.82,west coast,morning,0.59,0.41,6,12,night owl,baseball,3,senior
562,563,33.79,west coast,noon,0.47,0.75,5,12,night owl,baseball,3,senior
562,563,53.21,west coast,noon,0.68,0.73,5,12,night owl,baseball,3,senior
562,563,28.56,west coast,noon,0.72,0.3,5,12,night owl,baseball,3,senior
562,563,47.48,west coast,noon,1.0,0.38,4,11,night owl,baseball,3,senior
