,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
708,709,43.67,west coast,evening,0.86,0.79,4,4,night owl,curling,5,junior
708,709,45.82,west coast,morning,0.97,0.71,4,3,night owl,curling,5,junior
708,709,14.79,west coast,morning,1.0,0.04,3,2,night owl,curling,5,junior
708,709,23.76,west coast,noon,1.0,0.12,4,2,night owl,curling,5,junior
708,709,28.94,west coast,noon,0.8300000000000001,0.37,4,1,night owl,curling,5,junior
708,709,46.88,west coast,noon,0.93,0.6,3,1,night owl,curling,5,junior
708,709,43.12,west coast,noon,0.97,0.8200000000000001,3,1,night owl,curling,5,junior
708,709,32.95,west coast,noon,0.86,0.78,5,0,night owl,curling,5,junior
708,709,42.67,west coast,noon,1.0,0.55,3,0,night owl,curling,5,senior
708,709,47.05,west coast,evening,1.0,0.58,3,1,night owl,curling,5,senior
