,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
737,738,51.11,west coast,morning,0.95,0.84,4,2,early bird,curling,6,sophomore
737,738,55.44,west coast,noon,0.94,1.0,6,3,early bird,curling,6,sophomore
737,738,62.76,west coast,noon,1.0,1.0,7,2,early bird,curling,6,sophomore
737,738,60.99,west coast,noon,1.0,1.0,7,2,early bird,curling,6,sophomore
737,738,65.41,west coast,noon,1.0,1.0,8,2,early bird,curling,6,sophomore
737,738,72.78,west coast,noon,1.0,1.0,10,2,early bird,curling,6,sophomore
737,738,70.89,west coast,evening,1.0,1.0,10,3,early bird,curling,6,sophomore
737,738,69.4,west coast,noon,1.0,1.0,7,3,early bird,curling,6,sophomore
737,738,63.68,west coast,evening,0.99,1.0,7,4,early bird,curling,6,sophomore
737,738,77.48,west coast,morning,1.0,1.0,8,4,early bird,curling,6,sophomore
