,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
947,948,43.16,west coast,evening,0.9,0.39,8,2,night owl,football,6,frosh
947,948,61.82,west coast,evening,0.91,0.79,8,2,night owl,football,6,frosh
947,948,31.99,west coast,noon,0.63,0.27,7,1,night owl,football,6,frosh
947,948,43.32,west coast,evening,0.68,0.14,8,2,night owl,football,6,frosh
947,948,13.31,west coast,noon,0.44,0.17,7,2,night owl,football,6,frosh
947,948,24.92,west coast,noon,0.71,0.01,8,3,night owl,football,6,frosh
947,948,35.59,west coast,noon,1.0,0.0,8,4,night owl,football,6,frosh
947,948,46.87,west coast,noon,1.0,0.19,7,4,night owl,football,6,frosh
947,948,31.92,west coast,noon,1.0,0.3,8,3,night owl,football,6,frosh
947,948,51.83,west coast,noon,1.0,0.68,9,3,night owl,football,6,frosh
