,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
32,33,47.37,east coast,noon,0.8200000000000001,0.58,6,7,night owl,football,5,junior
32,33,47.88,east coast,noon,0.53,0.93,6,6,night owl,football,5,junior
32,33,68.16,east coast,noon,0.68,1.0,7,6,night owl,football,5,junior
32,33,61.870000000000005,east coast,evening,0.7000000000000001,0.89,8,7,night owl,football,5,junior
32,33,55.46,east coast,noon,0.98,0.71,8,7,night owl,football,5,junior
32,33,64.45,west coast,evening,0.86,0.79,9,8,night owl,football,5,junior
32,33,61.58,west coast,morning,0.71,1.0,8,7,night owl,football,5,junior
32,33,72.01,west coast,noon,0.92,1.0,8,7,night owl,football,5,junior
32,33,85.65,west coast,evening,0.92,1.0,9,8,night owl,football,5,senior
32,33,86.07000000000001,west coast,evening,1.0,1.0,9,7,night owl,football,5,senior
