,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
679,680,69.93,west coast,evening,0.79,0.49,9,10,night owl,curling,3,sophomore
679,680,43.48,west coast,noon,0.55,0.39,9,10,night owl,curling,3,sophomore
679,680,64.65,west coast,evening,0.84,0.62,10,9,night owl,curling,3,sophomore
679,680,46.87,west coast,noon,0.6900000000000001,0.62,9,8,night owl,curling,3,sophomore
679,680,68.5,west coast,noon,0.77,1.0,10,6,night owl,curling,3,sophomore
679,680,74.03,west coast,noon,1.0,0.96,10,4,night owl,curling,3,sophomore
679,680,79.51,west coast,noon,1.0,1.0,10,4,night owl,curling,3,sophomore
679,680,88.86,west coast,evening,1.0,1.0,10,5,night owl,curling,3,sophomore
679,680,74.84,west coast,noon,1.0,0.97,9,5,night owl,curling,3,sophomore
679,680,76.73,west coast,noon,1.0,0.99,9,5,night owl,curling,3,sophomore
