,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
663,664,0.0,west coast,morning,0.16,0.43,1,0,night owl,curling,3,sophomore
663,664,0.0,west coast,noon,0.0,0.6,1,2,night owl,curling,3,sophomore
663,664,39.19,west coast,evening,0.0,0.24,1,2,night owl,curling,3,sophomore
663,664,0.0,west coast,noon,0.08,0.33,1,3,night owl,curling,3,sophomore
663,664,30.15,west coast,evening,0.15,0.47,2,4,night owl,curling,3,junior
663,664,30.94,west coast,evening,0.24,0.21,3,5,night owl,curling,3,junior
663,664,6.38,west coast,noon,0.27,0.12,4,6,night owl,curling,3,junior
663,664,33.24,west coast,noon,0.64,0.4,4,6,night owl,curling,3,junior
663,664,37.26,west coast,noon,0.54,0.38,5,6,night owl,curling,3,junior
663,664,59.98,west coast,noon,0.92,0.96,6,5,night owl,curling,3,junior
