,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
985,986,26.44,west coast,evening,0.26,0.86,0,0,night owl,basketball,5,junior
985,986,33.32,west coast,noon,0.6,0.84,1,0,night owl,basketball,5,junior
985,986,26.05,west coast,noon,0.27,0.96,2,1,night owl,basketball,5,junior
985,986,15.58,west coast,noon,0.0,1.0,3,1,night owl,basketball,5,junior
985,986,42.68,west coast,evening,0.06,1.0,5,2,night owl,basketball,5,junior
985,986,52.32,west coast,evening,0.0,0.97,4,2,night owl,basketball,5,junior
985,986,53.18,west coast,noon,0.09,0.92,3,0,night owl,basketball,5,junior
985,986,22.01,west coast,noon,0.0,0.92,3,0,night owl,basketball,5,junior
985,986,20.76,west coast,evening,0.0,0.84,1,0,night owl,basketball,5,junior
985,986,16.54,west coast,noon,0.0,0.8200000000000001,2,0,night owl,basketball,5,junior
