,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
227,228,66.07000000000001,east coast,evening,0.79,0.91,7,11,night owl,table tennis,4,senior
227,228,56.1,east coast,noon,0.81,1.0,7,12,night owl,table tennis,4,senior
227,228,74.69,east coast,noon,1.0,1.0,9,12,night owl,table tennis,4,senior
227,228,72.21000000000001,east coast,noon,1.0,0.99,8,11,night owl,table tennis,4,senior
227,228,81.8,east coast,noon,1.0,1.0,10,10,night owl,table tennis,4,senior
227,228,79.22,west coast,noon,0.96,1.0,10,8,night owl,table tennis,4,senior
227,228,53.28,west coast,noon,0.74,0.84,10,7,night owl,table tennis,4,senior
227,228,58.43,west coast,noon,0.94,0.92,9,6,night owl,table tennis,4,senior
227,228,54.07,west coast,noon,0.85,0.8300000000000001,9,6,night owl,table tennis,4,senior
227,228,67.65,west coast,noon,0.86,0.95,10,5,night owl,table tennis,4,senior
