,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
881,882,58.02,west coast,evening,0.51,0.97,3,9,night owl,martial arts,3,junior
881,882,54.59,west coast,noon,0.59,0.91,2,8,night owl,martial arts,3,junior
881,882,42.76,west coast,noon,0.48,0.75,2,9,night owl,martial arts,3,junior
881,882,23.04,west coast,evening,0.0,0.78,0,8,night owl,martial arts,3,junior
881,882,14.04,west coast,noon,0.07,0.74,0,10,night owl,martial arts,3,junior
881,882,2.95,west coast,noon,0.23,0.7000000000000001,0,10,night owl,martial arts,3,junior
881,882,36.41,west coast,evening,0.29,0.56,0,11,night owl,martial arts,3,junior
881,882,34.9,west coast,noon,0.51,0.9,1,11,night owl,martial arts,3,junior
881,882,32.18,west coast,evening,0.25,0.8300000000000001,0,11,night owl,martial arts,3,junior
881,882,28.62,west coast,noon,0.29,1.0,0,11,night owl,martial arts,3,junior
