,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
217,218,0.0,east coast,morning,0.26,0.29,2,1,night owl,baseball,4,junior
217,218,24.35,east coast,evening,0.39,0.0,0,0,night owl,baseball,4,junior
217,218,0.0,east coast,morning,0.01,0.04,0,0,night owl,baseball,4,junior
217,218,0.0,east coast,noon,0.21,0.0,0,0,night owl,baseball,4,junior
217,218,0.0,east coast,noon,0.0,0.0,0,0,night owl,baseball,4,junior
217,218,0.0,west coast,noon,0.07,0.0,0,1,night owl,baseball,4,junior
217,218,30.99,west coast,noon,0.0,0.04,0,2,night owl,baseball,4,junior
217,218,20.24,west coast,evening,0.0,0.06,1,2,night owl,baseball,4,junior
217,218,36.86,west coast,noon,0.0,0.0,1,3,night owl,baseball,4,junior
217,218,36.64,west coast,noon,0.05,0.11,2,3,night owl,baseball,4,junior
