,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
120,121,24.88,east coast,evening,0.43,0.74,4,7,early bird,football,3,senior
120,121,38.15,east coast,noon,0.16,1.0,4,7,early bird,football,3,senior
120,121,26.73,east coast,evening,0.0,1.0,4,8,early bird,football,3,senior
120,121,34.01,east coast,morning,0.07,0.93,6,8,early bird,football,3,senior
120,121,33.160000000000004,east coast,noon,0.0,0.74,6,9,early bird,football,3,senior
120,121,19.5,west coast,noon,0.08,0.87,7,8,early bird,football,3,senior
120,121,19.84,west coast,noon,0.0,0.99,6,8,early bird,football,3,senior
120,121,30.67,west coast,noon,0.0,0.99,6,9,early bird,football,3,senior
120,121,3.53,west coast,evening,0.01,1.0,4,10,early bird,football,3,senior
120,121,31.42,west coast,evening,0.05,0.96,3,8,early bird,football,3,senior
