,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
466,467,16.51,west coast,noon,0.14,0.01,4,6,night owl,gymnastics,4,sophomore
466,467,32.15,west coast,noon,0.59,0.15,4,7,night owl,gymnastics,4,sophomore
466,467,22.15,west coast,noon,0.27,0.07,3,5,night owl,gymnastics,4,sophomore
466,467,4.0,west coast,noon,0.29,0.0,3,6,night owl,gymnastics,4,sophomore
466,467,26.5,west coast,noon,0.5,0.0,4,5,night owl,gymnastics,4,sophomore
466,467,43.63,west coast,noon,0.0,0.19,4,4,night owl,gymnastics,4,sophomore
466,467,37.55,west coast,noon,0.09,0.48,5,4,night owl,gymnastics,4,sophomore
466,467,5.51,west coast,noon,0.0,0.45,4,3,night owl,gymnastics,4,sophomore
466,467,23.79,west coast,evening,0.14,0.0,3,3,night owl,gymnastics,4,sophomore
466,467,9.68,west coast,noon,0.36,0.07,3,4,night owl,gymnastics,4,sophomore
