,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
662,663,0.91,west coast,morning,0.77,0.08,6,1,night owl,curling,7,frosh
662,663,13.56,west coast,noon,0.88,0.24,6,0,night owl,curling,7,frosh
662,663,45.31,west coast,evening,0.85,0.24,5,0,night owl,curling,7,frosh
662,663,2.09,west coast,noon,0.71,0.37,3,0,night owl,curling,7,frosh
662,663,34.18,west coast,evening,0.79,0.61,4,0,night owl,curling,7,frosh
662,663,62.9,west coast,evening,0.95,1.0,4,0,night owl,curling,7,frosh
662,663,43.65,west coast,noon,0.6900000000000001,1.0,3,0,night owl,curling,7,frosh
662,663,17.27,west coast,noon,0.3,0.99,1,0,night owl,curling,7,sophomore
662,663,21.41,west coast,noon,0.36,0.94,0,0,night owl,curling,7,junior
662,663,18.86,west coast,noon,0.23,1.0,0,1,night owl,curling,7,junior
