,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
160,161,34.2,east coast,evening,0.3,0.56,7,3,night owl,frisbee,2,senior
160,161,37.54,east coast,noon,0.16,0.81,7,5,night owl,frisbee,2,senior
160,161,56.56,east coast,noon,0.48,0.94,9,5,night owl,frisbee,2,senior
160,161,29.18,east coast,noon,0.03,0.71,8,6,night owl,frisbee,2,senior
160,161,23.52,east coast,noon,0.22,0.46,7,4,night owl,frisbee,2,senior
160,161,52.41,west coast,noon,0.19,1.0,8,5,night owl,frisbee,2,senior
160,161,47.0,west coast,noon,0.28,1.0,8,5,night owl,frisbee,2,senior
160,161,51.0,west coast,noon,0.0,1.0,7,6,night owl,frisbee,2,senior
160,161,33.96,west coast,noon,0.0,0.94,6,7,night owl,frisbee,2,senior
160,161,27.52,west coast,noon,0.0,0.95,6,9,night owl,frisbee,2,senior
