,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
299,300,47.41,west coast,morning,0.8,0.21,8,0,early bird,baseball,4,junior
299,300,62.64,west coast,morning,0.89,0.61,8,1,early bird,baseball,4,junior
299,300,46.38,west coast,noon,0.92,0.34,8,3,early bird,baseball,4,junior
299,300,35.57,west coast,evening,0.92,0.42,7,2,early bird,baseball,4,junior
299,300,41.93,west coast,morning,0.8300000000000001,0.32,8,3,early bird,baseball,4,junior
299,300,26.34,west coast,noon,0.73,0.37,8,2,early bird,baseball,4,junior
299,300,56.79,west coast,noon,1.0,0.94,7,0,early bird,baseball,4,junior
299,300,50.67,west coast,noon,1.0,0.67,8,2,early bird,baseball,4,junior
299,300,45.57,west coast,morning,1.0,0.44,8,2,early bird,baseball,4,junior
299,300,56.19,west coast,noon,0.99,0.92,9,1,early bird,baseball,4,junior
