,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
345,346,34.04,west coast,evening,0.58,0.48,4,9,night owl,baseball,4,junior
345,346,28.83,west coast,noon,0.41,0.68,2,10,night owl,baseball,4,junior
345,346,40.91,west coast,noon,0.4,1.0,2,8,night owl,baseball,4,junior
345,346,46.71,west coast,evening,0.5,0.96,3,7,night owl,baseball,4,junior
345,346,34.44,west coast,noon,0.46,0.91,4,7,night owl,baseball,4,junior
345,346,48.33,west coast,noon,0.52,1.0,4,6,night owl,baseball,4,junior
345,346,42.44,west coast,noon,0.64,0.8300000000000001,5,6,night owl,baseball,4,junior
345,346,47.12,west coast,evening,0.47,0.84,6,5,night owl,baseball,4,junior
345,346,3.87,west coast,noon,0.02,0.86,6,4,night owl,baseball,4,junior
345,346,37.16,west coast,noon,0.11,1.0,6,6,night owl,baseball,4,junior
