,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
74,75,4.95,east coast,evening,0.68,0.27,2,0,night owl,football,5,sophomore
74,75,5.8500000000000005,east coast,morning,0.66,0.42,2,0,night owl,football,5,sophomore
74,75,7.38,east coast,noon,0.27,0.18,1,0,night owl,football,5,sophomore
74,75,0.0,east coast,evening,0.25,0.04,2,0,night owl,football,5,sophomore
74,75,12.35,east coast,noon,0.14,0.0,2,0,night owl,football,5,sophomore
74,75,0.0,west coast,noon,0.04,0.15,3,0,night owl,football,5,sophomore
74,75,32.0,west coast,noon,0.0,0.34,4,0,night owl,football,5,sophomore
74,75,3.66,west coast,noon,0.14,0.28,4,0,night owl,football,5,sophomore
74,75,21.9,west coast,noon,0.62,0.48,3,0,night owl,football,5,sophomore
74,75,41.66,west coast,noon,1.0,0.6,3,0,night owl,football,5,sophomore
