,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
123,124,42.67,east coast,evening,0.8,0.08,7,5,night owl,gymnastics,5,frosh
123,124,38.44,east coast,noon,0.66,0.11,9,5,night owl,gymnastics,5,frosh
123,124,31.9,east coast,evening,0.5700000000000001,0.07,8,4,night owl,gymnastics,5,frosh
123,124,22.41,east coast,morning,0.22,0.16,8,4,night owl,gymnastics,5,frosh
123,124,37.89,east coast,noon,0.56,0.26,9,3,night owl,gymnastics,5,frosh
123,124,27.18,west coast,noon,1.0,0.17,8,4,night owl,gymnastics,5,frosh
123,124,31.78,west coast,noon,1.0,0.28,10,4,night owl,gymnastics,5,frosh
123,124,45.66,west coast,noon,0.96,0.62,8,2,night owl,gymnastics,5,frosh
123,124,55.23,west coast,evening,0.74,0.79,9,2,night owl,gymnastics,5,frosh
123,124,74.58,west coast,evening,0.6900000000000001,1.0,9,3,night owl,gymnastics,5,frosh
