,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
194,195,23.65,east coast,morning,0.5700000000000001,0.47,2,7,night owl,football,5,sophomore
194,195,8.67,east coast,noon,0.5,0.0,2,7,night owl,football,5,sophomore
194,195,30.9,east coast,evening,0.58,0.0,3,8,night owl,football,5,sophomore
194,195,26.75,east coast,noon,0.61,0.0,4,8,night owl,football,5,sophomore
194,195,20.16,east coast,noon,0.38,0.04,6,8,night owl,football,5,sophomore
194,195,6.54,west coast,morning,0.19,0.0,5,8,night owl,football,5,sophomore
194,195,15.14,west coast,noon,0.13,0.0,5,9,night owl,football,5,sophomore
194,195,55.65,west coast,noon,0.21,0.0,7,9,night owl,football,5,sophomore
194,195,32.49,west coast,noon,0.22,0.08,6,8,night owl,football,5,sophomore
194,195,0.8200000000000001,west coast,noon,0.43,0.39,6,9,night owl,football,5,sophomore
