,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
102,103,27.56,east coast,morning,0.75,0.49,5,3,early bird,curling,4,junior
102,103,17.73,east coast,evening,0.62,0.52,6,3,early bird,curling,4,junior
102,103,30.7,east coast,noon,0.0,0.99,6,4,early bird,curling,4,junior
102,103,25.18,east coast,noon,0.05,0.9,8,4,early bird,curling,4,junior
102,103,27.02,east coast,evening,0.0,1.0,7,5,early bird,curling,4,junior
102,103,39.69,west coast,noon,0.07,1.0,8,6,early bird,curling,4,junior
102,103,41.42,west coast,noon,0.28,0.96,7,6,early bird,curling,4,junior
102,103,17.77,west coast,noon,0.13,0.92,7,7,early bird,curling,4,junior
102,103,25.06,west coast,noon,0.19,0.51,7,8,early bird,curling,4,junior
102,103,42.97,west coast,noon,0.24,0.64,7,9,early bird,curling,4,junior
