,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
824,825,38.72,west coast,morning,0.98,0.19,10,4,night owl,gymnastics,3,sophomore
824,825,31.27,west coast,morning,0.96,0.0,10,2,night owl,gymnastics,3,sophomore
824,825,40.68,west coast,noon,0.9,0.0,10,2,night owl,gymnastics,3,sophomore
824,825,42.28,west coast,noon,0.88,0.0,10,4,night owl,gymnastics,3,sophomore
824,825,33.3,west coast,noon,0.76,0.01,10,4,night owl,gymnastics,3,sophomore
824,825,26.32,west coast,noon,0.67,0.0,10,2,night owl,gymnastics,3,sophomore
824,825,35.97,west coast,noon,0.65,0.05,10,3,night owl,gymnastics,3,sophomore
824,825,47.08,west coast,noon,1.0,0.17,9,4,night owl,gymnastics,3,sophomore
824,825,52.98,west coast,morning,0.95,0.32,10,6,night owl,gymnastics,3,sophomore
824,825,51.5,west coast,noon,1.0,0.47,10,6,night owl,gymnastics,3,sophomore
