,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
459,460,56.57,west coast,evening,0.8200000000000001,0.85,6,7,night owl,curling,4,sophomore
459,460,25.08,west coast,noon,0.74,0.67,5,5,night owl,curling,4,sophomore
459,460,25.13,west coast,noon,0.97,0.17,5,6,night owl,curling,4,sophomore
459,460,28.23,west coast,noon,1.0,0.25,6,8,night owl,curling,4,sophomore
459,460,49.31,west coast,noon,1.0,0.87,5,8,night owl,curling,4,sophomore
459,460,52.76,west coast,morning,0.9,0.86,5,9,night owl,curling,4,sophomore
459,460,42.45,west coast,noon,0.94,0.6,4,10,night owl,curling,4,sophomore
459,460,37.03,west coast,noon,0.84,0.64,5,10,night owl,curling,4,sophomore
459,460,45.61,west coast,evening,0.65,0.71,5,11,night owl,curling,4,sophomore
459,460,29.18,west coast,noon,0.66,0.77,4,10,night owl,curling,4,sophomore
