,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
628,629,76.48,west coast,evening,0.78,0.87,9,10,night owl,basketball,3,sophomore
628,629,43.52,west coast,noon,0.23,0.65,9,11,night owl,basketball,3,sophomore
628,629,61.64,west coast,evening,0.23,1.0,9,10,night owl,basketball,3,sophomore
628,629,46.93,west coast,noon,0.02,1.0,10,10,night owl,basketball,3,sophomore
628,629,51.0,west coast,noon,0.0,1.0,10,9,night owl,basketball,3,sophomore
628,629,52.2,west coast,noon,0.07,0.94,10,7,night owl,basketball,3,sophomore
628,629,52.78,west coast,noon,0.0,1.0,10,6,night owl,basketball,3,sophomore
628,629,51.03,west coast,noon,0.0,1.0,10,6,night owl,basketball,3,sophomore
628,629,30.47,west coast,noon,0.0,0.91,8,5,night owl,basketball,3,sophomore
628,629,38.48,west coast,noon,0.12,1.0,8,4,night owl,basketball,3,sophomore
