,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
128,129,91.81,east coast,evening,1.0,0.99,9,12,night owl,martial arts,8,junior
128,129,74.76,east coast,noon,0.96,0.95,9,10,night owl,martial arts,8,junior
128,129,92.12,east coast,evening,0.91,1.0,10,9,night owl,martial arts,8,junior
128,129,67.83,east coast,morning,0.94,0.86,10,8,night owl,martial arts,8,junior
128,129,82.37,east coast,noon,0.87,1.0,9,10,night owl,martial arts,8,junior
128,129,69.02,west coast,noon,0.91,0.87,10,9,night owl,martial arts,8,junior
128,129,71.0,west coast,noon,1.0,1.0,8,9,night owl,martial arts,8,junior
128,129,78.16,west coast,noon,0.89,0.98,10,10,night owl,martial arts,8,junior
128,129,86.4,west coast,evening,1.0,0.97,10,9,night owl,martial arts,8,junior
128,129,79.71000000000001,west coast,evening,1.0,0.87,10,9,night owl,martial arts,8,junior
