,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
982,983,40.34,west coast,evening,0.37,0.23,4,1,night owl,football,4,sophomore
982,983,38.15,west coast,noon,0.53,0.19,5,1,night owl,football,4,sophomore
982,983,20.32,west coast,noon,0.7000000000000001,0.03,4,2,night owl,football,4,sophomore
982,983,0.0,west coast,noon,0.22,0.0,3,2,night owl,football,4,sophomore
982,983,18.14,west coast,evening,0.0,0.01,4,2,night owl,football,4,sophomore
982,983,19.95,west coast,evening,0.2,0.05,2,2,night owl,football,4,sophomore
982,983,35.63,west coast,noon,0.0,0.0,3,1,night owl,football,4,sophomore
982,983,0.0,west coast,noon,0.1,0.0,4,1,night owl,football,4,junior
982,983,21.28,west coast,evening,0.0,0.01,3,3,night owl,football,4,junior
982,983,0.0,west coast,noon,0.09,0.0,4,3,night owl,football,4,junior
