,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
836,837,41.16,west coast,morning,0.4,0.86,1,6,night owl,frisbee,4,junior
836,837,27.25,west coast,noon,0.26,0.79,1,6,night owl,frisbee,4,junior
836,837,20.86,west coast,noon,0.32,0.73,1,5,night owl,frisbee,4,junior
836,837,30.65,west coast,noon,0.37,0.5700000000000001,2,5,night owl,frisbee,4,junior
836,837,39.02,west coast,noon,0.58,0.27,2,5,night owl,frisbee,4,senior
836,837,36.82,west coast,noon,0.79,0.49,1,4,night owl,frisbee,4,senior
836,837,47.0,west coast,noon,0.8200000000000001,0.3,2,4,night owl,frisbee,4,senior
836,837,41.25,west coast,noon,0.89,0.0,0,4,night owl,frisbee,4,senior
836,837,44.8,west coast,noon,1.0,0.0,0,5,night owl,frisbee,4,senior
836,837,44.06,west coast,noon,0.96,0.0,1,6,night owl,frisbee,4,senior
