,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
850,851,48.53,west coast,evening,0.63,0.64,3,6,night owl,curling,3,junior
850,851,34.81,west coast,morning,0.71,0.54,2,4,night owl,curling,3,junior
850,851,42.34,west coast,noon,0.67,0.51,2,3,night owl,curling,3,junior
850,851,51.1,west coast,morning,1.0,0.61,3,3,night owl,curling,3,junior
850,851,41.38,west coast,morning,1.0,0.35,2,2,night owl,curling,3,junior
850,851,25.78,west coast,noon,1.0,0.19,2,1,night owl,curling,3,junior
850,851,30.57,west coast,noon,1.0,0.65,1,2,night owl,curling,3,junior
850,851,34.09,west coast,noon,1.0,0.42,0,2,night owl,curling,3,junior
850,851,34.93,west coast,noon,0.97,0.68,2,2,night owl,curling,3,junior
850,851,36.62,west coast,evening,1.0,0.36,2,3,night owl,curling,3,junior
